attribution_source,company_id,cost_center_manager_name,department_id,division_manager_name,employee_id,loan_id,loan_org_attr_id,login_bundle_id,product_id,region_manager_name,reporting_period_id,state_id,vp_id
Duke Data V4,2,Sarah Rodriguez,21,Margaret Thompson,595,1015,3637,368,4,Joseph Rodriguez,1,19,539
Duke Data V4,2,Sarah Rodriguez,3,Margaret Thompson,90,1015,3638,368,4,Joseph Rodriguez,1,19,539
Duke Data V4,2,Donna Lopez,2,Michael Robinson,1082,1016,3639,432,12,Mary Lee,1,4,659
Duke Data V4,2,Donna Lopez,1,Michael Robinson,1083,1016,3640,432,12,Mary Lee,1,4,659
Duke Data V4,2,Donna Lopez,5,Michael Robinson,266,1016,3641,432,12,Mary Lee,1,4,659
Duke Data V4,2,Linda Young,4,Emily Miller,186,1017,3642,73,58,Matthew Smith,1,11,660
Duke Data V4,2,Linda Young,3,Emily Miller,285,1017,3643,73,58,Matthew Smith,1,11,660
Duke Data V4,2,Betty Anderson,1,Margaret Rodriguez,193,1018,3644,77,7,Margaret Rodriguez,1,13,81
Duke Data V4,2,Betty Anderson,3,Margaret Rodriguez,108,1018,3645,77,7,Margaret Rodriguez,1,13,81
Duke Data V4,2,Donald Scott,5,Margaret Rodriguez,30,1019,3646,54,1,Donald Scott,1,21,61
Duke Data V4,2,Donald Scott,2,Margaret Rodriguez,144,1019,3647,54,1,Donald Scott,1,21,61
Duke Data V4,2,Donald Scott,4,Margaret Rodriguez,186,1019,3648,54,1,Donald Scott,1,21,61
Duke Data V4,2,Donald Scott,14,Margaret Rodriguez,110,1019,3649,54,1,Donald Scott,1,21,61
Duke Data V4,2,Donald Scott,2,Margaret Rodriguez,440,1019,3650,54,1,Donald Scott,1,21,61
Duke Data V4,2,Donald Scott,1,Margaret Rodriguez,180,1019,3651,54,1,Donald Scott,1,21,61
Duke Data V4,2,Donald Scott,1,Margaret Rodriguez,146,1019,3652,54,1,Donald Scott,1,21,61
Duke Data V4,2,Donald Scott,3,Margaret Rodriguez,232,1020,3653,54,1,Donald Scott,1,21,82
Duke Data V4,2,Donald Scott,9,Margaret Rodriguez,179,1020,3654,54,1,Donald Scott,1,21,82
Duke Data V4,2,Sarah Thomas,1,Paul Scott,749,1021,3655,156,48,Linda Jackson,1,20,184
Duke Data V4,2,Sarah Thomas,16,Paul Scott,315,1021,3656,156,48,Linda Jackson,1,20,184
Duke Data V4,2,Sarah Thomas,2,Paul Scott,316,1021,3657,156,48,Linda Jackson,1,20,184
Duke Data V4,2,Sarah Thomas,1,Paul Scott,636,1021,3658,156,48,Linda Jackson,1,20,184
Duke Data V4,2,Sarah Thomas,4,Paul Scott,182,1021,3659,156,48,Linda Jackson,1,20,184
Duke Data V4,2,Sarah Thomas,1,Paul Scott,118,1021,3660,156,48,Linda Jackson,1,20,184
Duke Data V4,2,Sarah Thomas,7,Paul Scott,758,1021,3661,156,48,Linda Jackson,1,20,184
Duke Data V4,2,Sarah Thomas,7,Paul Scott,186,1021,3662,156,48,Linda Jackson,1,20,184
Duke Data V4,2,Sarah Thomas,7,Paul Scott,841,1021,3663,156,48,Linda Jackson,1,20,184
Duke Data V4,2,"William Allen,Margaret Moore",2,Emily Miller,198,1022,3664,57,7,William Allen,1,1,343
Duke Data V4,2,"William Allen,Margaret Moore",2,Emily Miller,564,1022,3665,57,7,William Allen,1,1,343
Duke Data V4,2,"William Allen,Margaret Moore",11,Emily Miller,261,1022,3666,57,7,William Allen,1,1,343
Duke Data V4,2,"William Allen,Margaret Moore",11,Emily Miller,59,1022,3667,57,7,William Allen,1,1,343
Duke Data V4,2,"William Allen,Margaret Moore",12,Emily Miller,78,1022,3668,57,7,William Allen,1,1,343
Duke Data V4,2,Mary Clark,7,Thomas Martinez,165,1023,3669,66,41,Thomas Martinez,1,10,73
Duke Data V4,2,Jennifer Clark,15,Jennifer Clark,646,1024,3670,69,4,Jennifer Clark,1,34,661
Duke Data V4,2,Jennifer Clark,5,Jennifer Clark,684,1024,3671,69,4,Jennifer Clark,1,34,661
Duke Data V4,2,Jennifer Clark,7,Jennifer Clark,700,1024,3672,69,4,Jennifer Clark,1,34,661
Duke Data V4,2,Daniel Wright,2,Jennifer Clark,1084,1025,3673,68,17,Daniel Wright,1,18,662
Duke Data V4,2,Daniel Wright,1,Jennifer Clark,1085,1025,3674,68,17,Daniel Wright,1,18,662
Duke Data V4,2,Jennifer Clark,9,Jennifer Clark,840,1026,3675,69,9,Jennifer Clark,1,34,397
Duke Data V4,2,Jennifer Clark,7,Jennifer Clark,700,1026,3676,69,9,Jennifer Clark,1,34,397
Duke Data V4,2,Jennifer Clark,4,Jennifer Clark,707,1026,3677,69,9,Jennifer Clark,1,34,397
Duke Data V4,2,Nancy Perez,9,Barbara Jones,1086,1027,3678,70,20,Barbara Jones,1,4,663
Duke Data V4,2,Nancy Perez,7,Barbara Jones,429,1027,3679,70,20,Barbara Jones,1,4,663
Duke Data V4,2,Nancy Perez,2,Barbara Jones,1017,1027,3680,70,20,Barbara Jones,1,4,663
Duke Data V4,2,Thomas Martinez,3,Thomas Martinez,1087,1028,3681,72,7,Thomas Martinez,1,8,664
Duke Data V4,2,Thomas Martinez,7,Thomas Martinez,165,1028,3682,72,7,Thomas Martinez,1,8,664
Duke Data V4,2,Thomas Martinez,2,Thomas Martinez,587,1028,3683,72,7,Thomas Martinez,1,8,664
Duke Data V4,2,Susan Walker,15,Jennifer Clark,646,1029,3684,417,1,Susan Walker,1,10,444
Duke Data V4,2,Susan Walker,5,Jennifer Clark,905,1029,3685,417,1,Susan Walker,1,10,444
Duke Data V4,2,Paul King,2,Jennifer Clark,710,1030,3686,286,17,Jennifer Clark,1,23,400
Duke Data V4,2,Paul King,1,Jennifer Clark,980,1030,3687,286,17,Jennifer Clark,1,23,400
Duke Data V4,2,Sandra Lee,5,Thomas Martinez,1088,1031,3688,433,7,Thomas Martinez,1,25,665
Duke Data V4,2,Andrew Smith,12,Thomas Martinez,172,1032,3689,355,17,Thomas Martinez,1,25,361
Duke Data V4,2,Lisa Lopez,1,Margaret Rodriguez,1089,1033,3690,340,4,James Taylor,1,24,483
Duke Data V4,2,Lisa Lopez,13,Margaret Rodriguez,83,1033,3691,340,4,James Taylor,1,24,483
Duke Data V4,2,Lisa Lopez,2,Margaret Rodriguez,867,1033,3692,340,4,James Taylor,1,24,483
Duke Data V4,2,Lisa Lopez,5,Margaret Rodriguez,650,1033,3693,340,4,James Taylor,1,24,483
Duke Data V4,2,Betty Anderson,5,Margaret Rodriguez,738,1034,3694,77,1,Margaret Rodriguez,1,32,348
Duke Data V4,2,Betty Anderson,2,Margaret Rodriguez,1039,1034,3695,77,1,Margaret Rodriguez,1,32,348
Duke Data V4,2,Betty Anderson,1,Margaret Rodriguez,193,1034,3696,77,1,Margaret Rodriguez,1,32,348
Duke Data V4,2,Betty Anderson,1,Margaret Rodriguez,496,1034,3697,77,1,Margaret Rodriguez,1,32,348
Duke Data V4,2,Betty Anderson,13,Margaret Rodriguez,679,1034,3698,77,1,Margaret Rodriguez,1,32,348
Duke Data V4,2,Betty Anderson,1,Margaret Rodriguez,239,1034,3699,77,1,Margaret Rodriguez,1,32,348
Duke Data V4,2,Patricia Torres,3,Emily Miller,814,1035,3700,83,1,Charles Moore,1,11,666
Duke Data V4,2,Patricia Torres,1,Emily Miller,356,1035,3701,83,1,Charles Moore,1,11,666
Duke Data V4,2,"William Allen,Margaret Moore",2,Emily Miller,375,1036,3702,57,7,William Allen,1,16,339
Duke Data V4,2,"William Allen,Margaret Moore",3,Emily Miller,975,1036,3703,57,7,William Allen,1,16,339
Duke Data V4,2,"William Allen,Margaret Moore",2,Emily Miller,195,1036,3704,57,7,William Allen,1,16,339
Duke Data V4,2,"William Allen,Margaret Moore",2,Emily Miller,338,1036,3705,57,7,William Allen,1,16,339
Duke Data V4,2,James Walker,2,Karen Flores,139,1037,3706,52,26,Steven Rodriguez,1,16,299
Duke Data V4,2,James Walker,11,Karen Flores,493,1037,3707,52,26,Steven Rodriguez,1,16,299
Duke Data V4,2,Kimberly Flores,2,Paul Scott,612,1038,3708,81,7,Linda Jackson,1,13,89
Duke Data V4,2,Linda King,5,Emily Miller,125,1039,3709,47,58,Emily Miller,1,11,54
Duke Data V4,2,Linda King,1,Emily Miller,818,1039,3710,47,58,Emily Miller,1,11,54
Duke Data V4,2,Kimberly Flores,4,Mary Williams,985,1040,3711,212,127,Margaret Allen,1,23,667
Duke Data V4,2,Kimberly Flores,13,Mary Williams,580,1040,3712,212,127,Margaret Allen,1,23,667
Duke Data V4,2,"Anthony Jackson,Richard Miller",11,Margaret Thompson,184,1041,3713,82,43,Daniel Davis,1,28,34
Duke Data V4,2,"Anthony Jackson,Richard Miller",2,Margaret Thompson,600,1041,3714,82,43,Daniel Davis,1,28,34
Duke Data V4,2,Betty Miller,2,Margaret Thompson,134,1042,3715,218,13,Joseph Rodriguez,1,23,57
Duke Data V4,2,Betty Miller,10,Margaret Thompson,367,1042,3716,218,13,Joseph Rodriguez,1,23,57
Duke Data V4,2,Betty Miller,3,Margaret Thompson,853,1042,3717,218,13,Joseph Rodriguez,1,23,57
Duke Data V4,2,Susan Garcia,10,Mary Williams,588,1043,3718,366,5,Michelle Johnson,1,4,536
Duke Data V4,2,Susan Garcia,9,Mary Williams,684,1043,3719,366,5,Michelle Johnson,1,4,536
Duke Data V4,2,Susan Garcia,2,Mary Williams,1029,1043,3720,366,5,Michelle Johnson,1,4,536
Duke Data V4,2,"Richard Sanchez,Mary Flores",4,Karen Miller,119,1044,3721,43,17,Mark Ramirez,1,10,668
Duke Data V4,2,"Richard Sanchez,Mary Flores",2,Karen Miller,468,1044,3722,43,17,Mark Ramirez,1,10,668
Duke Data V4,2,Robert Flores,1,Mary Williams,1090,1045,3723,434,7,Robert Flores,1,4,669
Duke Data V4,2,Robert Flores,3,Mary Williams,90,1045,3724,434,7,Robert Flores,1,4,669
Duke Data V4,2,Betty Thomas,3,Michael Robinson,617,1046,3725,277,52,Margaret Smith,1,4,394
Duke Data V4,2,Betty Thomas,8,Michael Robinson,835,1046,3726,277,52,Margaret Smith,1,4,394
Duke Data V4,2,Betty Thomas,2,Michael Robinson,1054,1046,3727,277,52,Margaret Smith,1,4,394
Duke Data V4,2,Betty Thomas,4,Michael Robinson,175,1046,3728,277,52,Margaret Smith,1,4,394
Duke Data V4,2,"James Lopez,Mary Flores",2,Karen Miller,696,1047,3729,79,7,Mark Ramirez,1,13,459
Duke Data V4,2,"James Lopez,Mary Flores",11,Karen Miller,745,1047,3730,79,7,Mark Ramirez,1,13,459
Duke Data V4,2,"James Lopez,Mary Flores",13,Karen Miller,30,1047,3731,79,7,Mark Ramirez,1,13,459
Duke Data V4,2,"James Lopez,Mary Flores",1,Karen Miller,631,1047,3732,79,7,Mark Ramirez,1,13,459
Duke Data V4,2,"James Lopez,Mary Flores",11,Karen Miller,182,1047,3733,79,7,Mark Ramirez,1,13,459
Duke Data V4,2,"Matthew Jackson,Elizabeth Gonzalez",1,Margaret Rodriguez,946,1048,3734,217,7,Donald Scott,1,21,290
Duke Data V4,2,"Matthew Jackson,Elizabeth Gonzalez",1,Margaret Rodriguez,492,1048,3735,217,7,Donald Scott,1,21,290
Duke Data V4,2,Betty Anderson,16,Margaret Rodriguez,86,1049,3736,77,128,Margaret Rodriguez,1,13,670
Duke Data V4,2,Betty Anderson,1,Margaret Rodriguez,193,1049,3737,77,128,Margaret Rodriguez,1,13,670
Duke Data V4,2,"John King,Barbara Miller,Steven Rodriguez",2,Michael Robinson,494,1050,3738,188,95,Margaret Smith,1,4,515
Duke Data V4,2,"John King,Barbara Miller,Steven Rodriguez",2,Michael Robinson,417,1050,3739,188,95,Margaret Smith,1,4,515
Duke Data V4,2,"John King,Barbara Miller,Steven Rodriguez",12,Michael Robinson,87,1050,3740,188,95,Margaret Smith,1,4,515
Duke Data V4,2,"John King,Barbara Miller,Steven Rodriguez",2,Michael Robinson,1091,1050,3741,188,95,Margaret Smith,1,4,515
Duke Data V4,2,Kimberly Lee,12,Mary Williams,87,1051,3742,248,7,Paul Garcia,1,8,489
Duke Data V4,2,Mark Scott,1,Paul Scott,584,334,3743,114,7,Mark Scott,1,20,376
Duke Data V4,2,Mark Scott,2,Paul Scott,512,334,3744,114,7,Mark Scott,1,20,376
Duke Data V4,2,Mark Harris,11,Paul Scott,513,336,3745,115,7,Patricia Scott,1,13,378
Duke Data V4,2,Mark Scott,11,Paul Scott,79,337,3746,114,36,Mark Scott,1,3,311
Duke Data V4,2,Donald Scott,12,Margaret Rodriguez,78,453,3747,54,1,Donald Scott,1,21,82
Duke Data V4,2,Donald Scott,1,Margaret Rodriguez,341,453,3748,54,1,Donald Scott,1,21,82
Duke Data V4,2,Richard Jackson,1,Mary Williams,831,1052,3749,240,77,Mary Williams,1,4,334
Duke Data V4,2,Andrew Rodriguez,7,Margaret Thompson,1092,454,3750,321,75,Joseph Rodriguez,1,23,282
Duke Data V4,2,Michelle Torres,7,Paul Scott,331,455,3751,91,76,Linda Jackson,1,13,99
Duke Data V4,2,Michelle Torres,1,Paul Scott,646,455,3752,91,76,Linda Jackson,1,13,99
Duke Data V4,2,Richard Jackson,5,Mary Williams,274,456,3753,240,77,Mary Williams,1,4,334
Duke Data V4,2,Kimberly Flores,3,Margaret Rodriguez,525,459,3754,215,7,Kimberly Young,1,13,287
Duke Data V4,2,Kimberly Flores,1,Margaret Rodriguez,913,459,3755,215,7,Kimberly Young,1,13,287
Duke Data V4,2,"James Lopez,Mary Flores",8,Karen Miller,847,460,3756,79,17,Mark Ramirez,1,13,459
Duke Data V4,2,"James Lopez,Mary Flores",3,Karen Miller,54,460,3757,79,17,Mark Ramirez,1,13,459
Duke Data V4,2,"Charles Jackson,Joshua Lewis",3,Emily Miller,659,461,3758,244,15,Nancy Lewis,1,5,340
Duke Data V4,2,"John King,Barbara Miller,Steven Rodriguez",2,Michael Robinson,417,1053,3759,188,77,Margaret Smith,1,4,671
Duke Data V4,2,"John King,Barbara Miller,Steven Rodriguez",7,Michael Robinson,421,1053,3760,188,77,Margaret Smith,1,4,671
Duke Data V4,2,"William Allen,Margaret Moore",11,Emily Miller,210,462,3761,57,7,William Allen,1,37,460
Duke Data V4,2,"William Allen,Margaret Moore",2,Emily Miller,195,462,3762,57,7,William Allen,1,37,460
Duke Data V4,2,"Richard Sanchez,Mary Flores",1,Karen Miller,450,1054,3763,43,77,Mark Ramirez,1,10,458
Duke Data V4,2,"Richard Sanchez,Mary Flores",7,Karen Miller,421,1054,3764,43,77,Mark Ramirez,1,10,458
Duke Data V4,2,Linda King,3,Emily Miller,500,463,3765,47,21,Emily Miller,1,11,54
Duke Data V4,2,Linda King,1,Emily Miller,127,463,3766,47,21,Emily Miller,1,11,54
Duke Data V4,2,Linda King,1,Emily Miller,858,463,3767,47,21,Emily Miller,1,11,54
Duke Data V4,2,Betty Thomas,7,Michael Robinson,16,1055,3768,277,13,Margaret Smith,1,4,394
Duke Data V4,2,Betty Thomas,2,Michael Robinson,583,1055,3769,277,13,Margaret Smith,1,4,394
Duke Data V4,2,Betty Thomas,2,Michael Robinson,1054,1055,3770,277,13,Margaret Smith,1,4,394
Duke Data V4,2,Robert Davis,5,Margaret Rodriguez,159,1056,3771,64,58,Kimberly Torres,1,23,71
Duke Data V4,2,Robert Davis,2,Margaret Rodriguez,801,1057,3772,64,7,Kimberly Torres,1,23,395
Duke Data V4,2,Robert Davis,2,Margaret Rodriguez,495,1057,3773,64,7,Kimberly Torres,1,23,395
Duke Data V4,2,Robert Davis,11,Margaret Rodriguez,957,1057,3774,64,7,Kimberly Torres,1,23,395
Duke Data V4,2,"Andrew Rodriguez,Kimberly Martin",2,Joseph Ramirez,552,1058,3775,330,5,Joseph Ramirez,1,4,448
Duke Data V4,2,"Andrew Rodriguez,Kimberly Martin",2,Joseph Ramirez,574,1058,3776,330,5,Joseph Ramirez,1,4,448
Duke Data V4,2,"Andrew Rodriguez,Kimberly Martin",2,Joseph Ramirez,341,1058,3777,330,5,Joseph Ramirez,1,4,448
Duke Data V4,2,Sandra Nguyen,4,Margaret Rodriguez,358,1059,3778,406,4,Sandra Nguyen,1,4,672
Duke Data V4,2,Sandra Nguyen,9,Margaret Rodriguez,1093,1059,3779,406,4,Sandra Nguyen,1,4,672
Duke Data V4,2,Jennifer Clark,15,Jennifer Clark,646,1060,3780,69,20,Jennifer Clark,1,34,661
Duke Data V4,2,Jennifer Clark,2,Jennifer Clark,1094,1060,3781,69,20,Jennifer Clark,1,34,661
Duke Data V4,2,Jennifer Clark,1,Jennifer Clark,49,1060,3782,69,20,Jennifer Clark,1,34,661
Duke Data V4,2,Jennifer Clark,15,Jennifer Clark,115,1060,3783,69,20,Jennifer Clark,1,34,661
Duke Data V4,2,Kimberly Flores,4,Thomas Martinez,687,1061,3784,411,4,Thomas Martinez,1,8,673
Duke Data V4,2,Kimberly Flores,7,Thomas Martinez,165,1061,3785,411,4,Thomas Martinez,1,8,673
Duke Data V4,2,Sandra Lee,5,Thomas Martinez,1088,1062,3786,433,2,Thomas Martinez,1,25,665
Duke Data V4,2,Paul King,23,Jennifer Clark,699,1063,3787,286,17,Jennifer Clark,1,25,400
Duke Data V4,2,Jessica Martin,2,Thomas Martinez,156,1064,3788,413,21,Thomas Martinez,1,22,674
Duke Data V4,2,Charles White,2,Margaret Rodriguez,1095,1065,3789,222,129,Charles White,1,15,675
Duke Data V4,2,Charles White,5,Margaret Rodriguez,45,1065,3790,222,129,Charles White,1,15,675
Duke Data V4,2,"William Allen,Margaret Moore",2,Emily Miller,198,1066,3791,57,7,William Allen,1,1,676
Duke Data V4,2,"William Allen,Margaret Moore",1,Emily Miller,151,1066,3792,57,7,William Allen,1,1,676
Duke Data V4,2,"William Allen,Margaret Moore",1,Emily Miller,321,1066,3793,57,7,William Allen,1,1,676
Duke Data V4,2,"William Allen,Margaret Moore",2,Emily Miller,195,1066,3794,57,7,William Allen,1,1,676
Duke Data V4,2,"William Allen,Margaret Moore",2,Emily Miller,75,1066,3795,57,7,William Allen,1,1,676
Duke Data V4,2,"William Allen,Margaret Moore",2,Emily Miller,197,1066,3796,57,7,William Allen,1,1,676
Duke Data V4,2,"William Allen,Margaret Moore",2,Emily Miller,560,1066,3797,57,7,William Allen,1,1,676
Duke Data V4,2,Paul Garcia,10,Mary Williams,588,895,3798,397,26,Paul Garcia,1,4,604
Duke Data V4,2,Paul Garcia,12,Mary Williams,87,895,3799,397,26,Paul Garcia,1,4,604
Duke Data V4,2,Paul Garcia,2,Mary Williams,1096,895,3800,397,26,Paul Garcia,1,4,604
Duke Data V4,2,Sarah King,8,Margaret Rodriguez,138,896,3801,220,15,Michael Jackson,1,13,295
Duke Data V4,2,Sarah King,5,Margaret Rodriguez,738,896,3802,220,15,Michael Jackson,1,13,295
Duke Data V4,2,Sarah King,3,Margaret Rodriguez,819,896,3803,220,15,Michael Jackson,1,13,295
Duke Data V4,2,Sarah King,13,Margaret Rodriguez,407,896,3804,220,15,Michael Jackson,1,13,295
Duke Data V4,2,Sarah King,9,Margaret Rodriguez,479,896,3805,220,15,Michael Jackson,1,13,295
Duke Data V4,2,James Taylor,2,Margaret Rodriguez,503,898,3806,276,28,James Taylor,1,13,393
Duke Data V4,2,Linda King,1,Emily Miller,818,198,3807,47,7,Emily Miller,1,11,54
Duke Data V4,2,Linda King,1,Emily Miller,858,198,3808,47,7,Emily Miller,1,11,54
Duke Data V4,2,Jessica Allen,12,Michael Robinson,87,201,3809,211,1,Mary Lee,1,18,305
Duke Data V4,2,Jessica Allen,5,Michael Robinson,324,201,3810,211,1,Mary Lee,1,18,305
Duke Data V4,2,Jessica Allen,1,Michael Robinson,726,201,3811,211,1,Mary Lee,1,18,305
Duke Data V4,2,Lisa Wright,3,Michael Robinson,617,204,3812,224,36,Lisa Wright,1,4,306
Duke Data V4,2,Sarah Thomas,8,Paul Scott,808,1067,3813,156,15,Linda Jackson,1,9,184
Duke Data V4,2,Sarah Thomas,1,Paul Scott,118,1067,3814,156,15,Linda Jackson,1,9,184
Duke Data V4,2,Lisa Wright,1,Michael Robinson,997,204,3815,224,36,Lisa Wright,1,4,306
Duke Data V4,2,Lisa Wright,10,Michael Robinson,1042,204,3816,224,36,Lisa Wright,1,4,306
Duke Data V4,2,Kimberly Flores,9,Margaret Thompson,75,1068,3817,203,7,Daniel Davis,1,39,291
Duke Data V4,2,Kimberly Flores,11,Margaret Thompson,454,1068,3818,203,7,Daniel Davis,1,39,291
Duke Data V4,2,Kimberly Flores,2,Margaret Thompson,455,1068,3819,203,7,Daniel Davis,1,39,291
Duke Data V4,2,Kimberly Flores,11,Margaret Thompson,737,1068,3820,203,7,Daniel Davis,1,39,291
Duke Data V4,2,Sarah King,2,Margaret Rodriguez,127,1069,3821,220,15,Michael Jackson,1,13,295
Duke Data V4,2,Linda Perez,1,Karen Miller,1050,1070,3822,435,15,Mark Walker,1,36,677
Duke Data V4,2,Linda Perez,4,Karen Miller,370,1070,3823,435,15,Mark Walker,1,36,677
Duke Data V4,2,Michelle Torres,2,Paul Scott,221,1071,3824,91,24,Linda Jackson,1,13,99
Duke Data V4,4,Kimberly Flores,2,Christopher Lopez,113,1072,3825,23,7,Linda Jackson,1,13,49
Duke Data V4,1,Patricia White,2,Karen Clark,1091,1073,3826,436,21,Linda Taylor,1,6,515
Duke Data V4,1,Patricia White,11,Karen Clark,272,1073,3827,436,21,Linda Taylor,1,6,515
Duke Data V4,1,Joshua Allen,2,Mark Perez,314,1074,3828,437,17,Mary Davis,1,20,183
Duke Data V4,1,Joshua Allen,3,Mark Perez,295,1074,3829,437,17,Mary Davis,1,20,183
Duke Data V4,1,Joshua Allen,5,Mark Perez,234,1074,3830,437,17,Mary Davis,1,20,183
Duke Data V4,1,William Lewis,10,Karen Clark,23,1075,3831,438,1,Linda Taylor,1,6,678
Duke Data V4,2,Kimberly Flores,12,Margaret Thompson,78,208,3832,203,7,Daniel Davis,1,39,291
Duke Data V4,2,Mark Scott,2,Paul Scott,1097,209,3833,114,5,Mark Scott,1,33,310
Duke Data V4,1,William Lewis,2,Karen Clark,447,1075,3834,438,1,Linda Taylor,1,6,678
Duke Data V4,1,Linda Wright,3,Christopher Ramirez,12,1076,3835,439,1,Karen Young,1,4,642
Duke Data V4,1,Linda Wright,4,Christopher Ramirez,67,1076,3836,439,1,Karen Young,1,4,642
Duke Data V4,1,Kimberly Flores,4,Mark Perez,1098,1077,3837,440,130,Thomas Martinez,1,17,262
Duke Data V4,2,Mark Scott,2,Paul Scott,805,210,3838,114,7,Mark Scott,1,5,311
Duke Data V4,2,Mark Scott,2,Paul Scott,1099,213,3839,114,7,Mark Scott,1,9,314
Duke Data V4,2,Mark Scott,1,Paul Scott,584,215,3840,114,21,Mark Scott,1,3,316
Duke Data V4,1,Kimberly Flores,5,Mark Perez,1100,1077,3841,440,130,Thomas Martinez,1,17,262
Duke Data V4,1,Kimberly Flores,11,Lisa Wright,303,1078,3842,394,7,Emily Walker,1,2,589
Duke Data V4,1,Kimberly Flores,3,Lisa Wright,36,1078,3843,394,7,Emily Walker,1,2,589
Duke Data V4,1,Kimberly Flores,2,Lisa Wright,1017,1078,3844,394,7,Emily Walker,1,2,589
Duke Data V4,2,Mark Scott,2,Paul Scott,512,215,3845,114,21,Mark Scott,1,3,316
Duke Data V4,1,Kimberly Flores,2,Karen Clark,38,1079,3846,101,1,Linda Taylor,1,3,17
Duke Data V4,1,Kimberly Flores,16,Karen Clark,436,1079,3847,101,1,Linda Taylor,1,3,17
Duke Data V4,1,Kimberly Flores,3,Karen Clark,9,1079,3848,101,1,Linda Taylor,1,3,17
Duke Data V4,2,Mark Scott,2,Paul Scott,530,218,3849,114,8,Mark Scott,1,42,319
Duke Data V4,2,Mark Scott,17,Paul Scott,1101,218,3850,114,8,Mark Scott,1,42,319
Duke Data V4,2,Mark Scott,2,Paul Scott,1102,218,3851,114,8,Mark Scott,1,42,319
Duke Data V4,2,Mark Scott,7,Paul Scott,208,218,3852,114,8,Mark Scott,1,42,319
Duke Data V4,1,Kimberly Flores,1,Karen Clark,386,1079,3853,101,1,Linda Taylor,1,3,17
Duke Data V4,1,Kimberly Flores,15,Karen Clark,530,1080,3854,101,4,Linda Taylor,1,3,17
Duke Data V4,1,Kimberly Flores,10,Karen Clark,20,1080,3855,101,4,Linda Taylor,1,3,17
Duke Data V4,1,Kimberly Flores,4,Karen Clark,262,1080,3856,101,4,Linda Taylor,1,3,17
Duke Data V4,2,Mark Scott,16,Paul Scott,81,218,3857,114,8,Mark Scott,1,42,319
Duke Data V4,2,Mark Scott,2,Paul Scott,257,218,3858,114,8,Mark Scott,1,42,319
Duke Data V4,2,Mark Scott,8,Paul Scott,1030,220,3859,114,49,Mark Scott,1,13,316
Duke Data V4,2,Mark Scott,2,Paul Scott,1102,220,3860,114,49,Mark Scott,1,13,316
Duke Data V4,1,Sarah Gonzalez,11,Mark Perez,154,1081,3861,235,8,Matthew Wright,1,1,330
Duke Data V4,1,Sarah Gonzalez,2,Mark Perez,411,1081,3862,235,8,Matthew Wright,1,1,330
Duke Data V4,2,Mark Scott,14,Paul Scott,382,220,3863,114,49,Mark Scott,1,13,316
Duke Data V4,2,Mark Scott,2,Paul Scott,703,222,3864,114,7,Mark Scott,1,13,316
Duke Data V4,2,Mark Scott,3,Paul Scott,566,222,3865,114,7,Mark Scott,1,13,316
Duke Data V4,1,Thomas Lee,2,Lisa Wright,2,1082,3866,2,7,Emily Walker,1,2,2
Duke Data V4,1,Thomas Lee,11,Lisa Wright,301,1082,3867,2,7,Emily Walker,1,2,2
Duke Data V4,1,Thomas Lee,3,Lisa Wright,21,1082,3868,2,7,Emily Walker,1,2,2
Duke Data V4,2,Mark Scott,20,Paul Scott,666,222,3869,114,7,Mark Scott,1,13,316
Duke Data V4,2,Mark Scott,11,Paul Scott,592,224,3870,114,21,Mark Scott,1,5,323
Duke Data V4,2,James Walker,1,Karen Flores,558,1083,3871,52,4,Steven Rodriguez,1,16,299
Duke Data V4,1,Kimberly Flores,2,Karen Clark,38,1084,3872,101,1,Linda Taylor,1,3,17
Duke Data V4,1,Kimberly Flores,8,Karen Clark,1078,1084,3873,101,1,Linda Taylor,1,3,17
Duke Data V4,2,James Walker,13,Karen Flores,147,1083,3874,52,4,Steven Rodriguez,1,16,299
Duke Data V4,2,James Walker,4,Karen Flores,358,1083,3875,52,4,Steven Rodriguez,1,16,299
Duke Data V4,2,James Walker,1,Karen Flores,477,1083,3876,52,4,Steven Rodriguez,1,16,299
Duke Data V4,1,Kimberly Flores,3,Karen Clark,9,1084,3877,101,1,Linda Taylor,1,3,17
Duke Data V4,1,Susan Lopez,5,Mark Perez,308,1085,3878,363,6,Margaret Gonzalez,1,37,531
Duke Data V4,1,Mark Lopez,10,Christopher Ramirez,528,1086,3879,63,20,Karen Young,1,4,679
Duke Data V4,1,Kimberly Flores,8,John Davis,743,1087,3880,96,1,John Davis,1,13,527
Duke Data V4,1,Kimberly Flores,2,John Davis,1060,1087,3881,96,1,John Davis,1,13,527
Duke Data V4,1,Kimberly Flores,2,John Davis,1078,1087,3882,96,1,John Davis,1,13,527
Duke Data V4,1,"Paul Scott,Patricia King",8,Christopher Ramirez,11,574,3883,350,67,Karen Sanchez,1,4,506
Duke Data V4,2,Susan Harris,11,Margaret Rodriguez,79,1088,3884,155,13,Charles White,1,47,183
Duke Data V4,2,Susan Harris,11,Margaret Rodriguez,81,1088,3885,155,13,Charles White,1,47,183
Duke Data V4,2,Susan Harris,2,Margaret Rodriguez,314,1088,3886,155,13,Charles White,1,47,183
Duke Data V4,2,Michelle Torres,2,Paul Scott,221,440,3887,91,24,Linda Jackson,1,13,99
